,all_day,close_date,close_time_h,close_time_i,close_time_s,companyNM,content_type,cycle,cycle_day,cycle_week,duration,for_tag,id,is_live,link,lite_archives_id,lite_archives_name,name,one_play,open_date,open_loop,open_time_h,open_time_i,open_time_s,play_mode,play_speed,play_time,play_time_h,play_time_i,play_time_s,play_time_unit,schedule_head_id,select_style_id,source,start,style,style_name,text_content,thumbnail,type,video_id,video_source,video_title,week
450,,,,,,新雅?,2,,,,3.0,1,2618,,,['15447'],112.jpg,全部??,,,,,,,,3,,0,0,3,,,,,,,,,,2,,,,
451,,,,,,Fridley,1,,,,,0,5432,,,,,Fridley_75,,,,,,,2.0,,10,,,,i,,5036,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,x sign works,,1,,,,
452,,,,,,Fridley,1,,,,,1,2628,,,,,All device,,,,,,,2.0,,10,,,,i,,5036,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Test,,1,,,,
453,,,,,,Fridley,1,,,,,1,2628,,,,,All device,,,,,,,2.0,,10,,,,i,,5036,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Test,,1,,,,
454,,,,,,Fridley,1,,,,,1,2628,,,,,All device,,,,,,,2.0,,10,,,,i,,5036,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,test,,1,,,,
455,,,,,,Fridley,1,,,,,1,2628,,,,,All device,,,,,,,2.0,,10,,,,i,,5036,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,snow day,,1,,,,
456,,2019-05-31,14,0,0,EVRY AB,1,day,1,1,,1,2610,,,,,All device,,2019-05-31,1,9,30,0,2.0,,,,,,,,5006,,,"{""font_size"":""2"",""font_color"":""#6aa84f"",""background_color"":""#fffff2cc"",""scroll_direction"":""left""}",Notice_2,"”Banga snyggt”, ny antilangningskampanj. L?s mer p? ViNet – Vissa etiketter till sortimentsskiftet saknar sockerhalt. Nya etiketter p? v?g.  ",,1,,,,
457,,,,,,Alloys,1,,,,,1,1420,,,,,All device,,,,,,,2.0,,10,,,,i,,2838,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,BenQ X-Sign Interrupt,,1,,,,
458,,,,,,Alloys,1,,,,,1,1420,,,,,All device,,,,,,,2.0,,10,,,,i,,2838,,,"{""font_size"":""3"",""font_color"":""#0000ff"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Current wait time 30 minutes,,1,,,,
459,,,,,,Alloys,1,,,,,1,1420,,,,,All device,,,,,,,2.0,,10,,,,i,,2838,,,"{""font_size"":""3"",""font_color"":""#0000ff"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Waiting Time 30 Minutes,,1,,,,
460,,,,,,Alloys,2,,,,3.0,1,1420,,,['15575'],preview.png,All device,,,,,,,,3,,0,0,3,,,,,,,,,,2,,,,
461,,,,,,Alloys,1,,,,,1,1420,,,,,All device,,,,,,,2.0,,10,,,,i,,2838,,,"{""font_size"":""3"",""font_color"":""#ffffff"",""background_color"":""#ff0000ff"",""scroll_direction"":""left""}",Notice_2,Test,,1,,,,
462,,,,,,Alloys,1,,,,,1,1420,,,,,All device,,,,,,,2.0,,10,,,,i,,2838,,,"{""font_size"":""1"",""font_color"":""#ffffff"",""background_color"":""#ff0000ff"",""scroll_direction"":""left""}",Notice_2,Test 2,,1,,,,
463,,,,,,iClass Canada,1,,,,,1,2647,,,,,Bonnes vacances,,,,,,,2.0,,10,,,,i,,4604,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Bonnes vacances,,1,,,,
464,,,,,,CHMS,1,,,,,1,2645,,,,,All device,,,,,,,2.0,,5,,,,i,,5071,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,HOLA MUNDO,,1,,,,
465,,,,,,CHMS,3,,,,352.0,0,5469,False,https://www.youtube.com/watch?v=5s7_WbiR79E,[],,DEMO,,,,,,,,,,0,5,52,,,,,0.0,,,,,3,5s7_WbiR79E,1,"Black Sabbath ""Iron Man""",
466,,,,,,iClass Canada,1,,,,,1,2647,,,,,Bonnes vacances,,,,,,,2.0,,10,,,,i,,4604,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Bonnes vacances,,1,,,,
467,,,,,,BG Innovations,1,,,,,0,4613,,,,,RP6501-Demo,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":""3"",""font_color"":""#f1c232"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Hello,,1,,,,
468,,,,,,111,1,,,,,1,2028,,,,,All device,,,,,,,2.0,,10,,,,i,,3950,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",Notice_2,Hi There ! ,,1,,,,
469,,,,,,111,2,,,,3.0,1,2028,,,['15608'],sheep.jpg,All device,,,,,,,,3,,0,0,3,,,,,,,,,,2,,,,
470,,,,,,111,2,,,,3.0,1,2028,,,['15608'],sheep.jpg,All device,,,,,,,,3,,0,0,3,,,,,,,,,,2,,,,
471,,,,,,111,2,,,,10.0,1,2028,,,['15609'],??.jpg,All device,,,,,,,,10,,0,0,5,,,,,,,,,,2,,,,
472,,,,,,111,1,,,,,1,2028,,,,,All device,,,,,,,2.0,,10,,,,i,,3950,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",Notice_2,你好，上海??大?,,1,,,,
473,,,,,,Infinicom,1,,,,,0,5489,,,,,RP7501K INFINICOM,,,,,,,1.0,,5,,,,i,,5088,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,HOLA MUNDO,,1,,,,
474,,,,,,Infinicom,3,,,,185.0,0,5489,False,https://www.youtube.com/watch?v=ElBtyiLrg7E&t=2s,[],,RP7501K INFINICOM,,,,,,,,,,0,3,5,,,,,2.0,,,,,3,ElBtyiLrg7E,1,BenQ MW883UST Dust Proof Education Projector,
475,,,,,,臺北市仁愛國中,1,,,,,0,4474,,,,,7D23-多元1,,,,,,,2.0,,10,,,,i,,4234,,,"{""font_size"":""2"",""font_color"":""#0000ff"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",廣播0319-04,TEST,,1,,,,
476,,,,,,臺北市仁愛國中,1,,,,,0,4474,,,,,7D23-多元1,,,,,,,1.0,,10,,,,i,,4904,,,"{""font_size"":""2"",""font_color"":""#000000"",""background_color"":"""",""text_align"":""center""}",888,TESTTTTTTT,,1,,,,
477,,,,,,ABM,1,,,,,1,2670,,,,,All device,,,,,,,2.0,,10,,,,i,,5111,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,hello ,,1,,,,
478,,,,,,ABM,1,,,,,0,5524,,,,,ABM-KWT,,,,,,,1.0,,10,,,,i,,5110,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,please come to admin room,,1,,,,
479,,,,,,ABM,3,,,,122.0,0,5524,False,https://www.youtube.com/watch?v=29mkuVQBgJ0,[],,ABM-KWT,,,,,,,,,,0,2,2,,,,,0.0,,,,,3,29mkuVQBgJ0,1,BenQ Education IFP AMS Tutorial Video for End User,
480,,,4,0,0,ABM,1,,,,,0,5524,,,,,ABM-KWT,,2019-06-11,,3,55,0,1.0,,,,,,,,5112,,,"{""font_size"":""2"",""font_color"":""#ffa500"",""background_color"":"""",""text_align"":""center""}",Welcome Massage ,Welcome To ABM ,,1,,,,
481,,,17,0,0,ABM,1,,,,,1,2670,,,,,All device,,2019-06-11,,16,0,0,1.0,,,,,,,,5112,,,"{""font_size"":""2"",""font_color"":""#ffa500"",""background_color"":"""",""text_align"":""center""}",Welcome Massage ,welcome,,1,,,,
482,,,,,,Camcor,1,,,,,0,4226,,,,,Bomb Diggity,,,,,,,2.0,,10,,,,i,,3116,,,"{""font_size"":""2"",""font_color"":""#ffff00"",""background_color"":""#ff000000"",""scroll_direction"":""left""}",Notice_2,Welcome to InnEdCo! ,,1,,,,
483,,,,,,BG Innovations,1,,,,,1,1911,,,,,All device,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":""3"",""font_color"":""#f1c232"",""background_color"":"""",""scroll_direction"":""left""}",Notice_2,Hello ,,1,,,,
484,,,,,,BG Innovations,1,,,,,1,1911,,,,,All device,,,,,,,2.0,,10,,,,i,,3772,,,"{""font_size"":""3"",""font_color"":""#ffff00"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",Notice_2,Fire in floor 1,,1,,,,
485,,,,,,BG Innovations,2,,,,3.0,1,1911,,,['15745'],Screen Shot 2018_09-27 at 5.36.00 PM.png,All device,,,,,,,,3,,0,0,3,,,,,,,,,,2,,,,
486,,,,,,BG Innovations,2,,,,10.0,1,1911,,,['15746'],Screen Shot 2018_11-19 at 6.04.01 PM.png,All device,,,,,,,,10,,0,0,3,,,,,,,,,,2,,,,
487,,,,,,BG Innovations,3,,,,3613.0,1,1911,False,https://www.youtube.com/watch?v=TKmGU77INaM,[],,All device,,,,,,,,,,1,0,13,,,,,0.0,,,,,3,TKmGU77INaM,1,4K Ultra HD Video of Wild Animals - 1 HR 4K Wildlife Scenery with Floating Music,
488,,,,,,BG Innovations,2,,,,10.0,1,1911,,,['15747'],full logo.jpg,All device,,,,,,,,10,,1,0,13,,,,,,,,,,2,,,,
489,,,,,,Camcor,1,,,,,0,4226,,,,,Bomb Diggity,,,,,,,2.0,,10,,,,i,,3116,,,"{""font_size"":""2"",""font_color"":""#ffff00"",""background_color"":""#ff000000"",""scroll_direction"":""left""}",Notice_2,Bill doesn't really know his math....,,1,,,,
490,,,,,,Camcor,1,,,,,0,4226,,,,,Bomb Diggity,,,,,,,2.0,,10,,,,i,,3116,,,"{""font_size"":""2"",""font_color"":""#ffff00"",""background_color"":""#ff000000"",""scroll_direction"":""left""}",Notice_2,Show Special: Free Document Camera if you order a BenQ Interactive Panel!!,,1,,,,
491,,,,,,臺北市仁愛國中,1,,,,,0,4474,,,,,7D23-多元1,,,,,,,2.0,,5,,,,i,,4234,,,"{""font_size"":""2"",""font_color"":""#0000ff"",""background_color"":""#ffffff00"",""scroll_direction"":""left""}",廣播0319-04,歡迎市長蒞臨仁愛國中,,1,,,,
492,,,,,,臺北市仁愛國中,1,,,,,0,4474,,,,,7D23-多元1,,,,,,,2.0,,55,,,,i,,4233,,,"{""font_size"":""2"",""font_color"":""#ffa500"",""background_color"":"""",""scroll_direction"":""left""}",公告1,歡迎臺北市柯市長蒞臨仁愛國中!!,,1,,,,
493,,,,,,臺北市仁愛國中,1,,,,,0,4474,,,,,7D23-創新1,,,,,,,2.0,,55,,,,i,,4233,,,"{""font_size"":""2"",""font_color"":""#ffa500"",""background_color"":""#ffd9ead3"",""scroll_direction"":""left""}",公告1,歡迎臺北市柯市長蒞臨仁愛國中!!,,1,,,,
494,,,,,,臺北市仁愛國中,1,,,,,0,4474,,,,,7D23-創新1,,,,,,,2.0,,55,,,,i,,4233,,,"{""font_size"":""2"",""font_color"":""#ffa500"",""background_color"":""#00000000"",""scroll_direction"":""left""}",公告1,歡迎　臺北市柯市長　蒞臨仁愛國中!!,,1,,,,
495,,,,,,臺北市仁愛國中,1,,,,,0,4474,,,,,7D23-創新1,,,,,,,1.0,,10,,,,i,,4904,,,"{""font_size"":""2"",""font_color"":""#000000"",""background_color"":"""",""text_align"":""center""}",888,歡迎臺北市柯市長蒞臨仁愛國中!!,,1,,,,
496,,,,,,臺北市仁愛國中,1,,,,,0,4474,,,,,7D23-創新1,,,,,,,2.0,,55,,,,i,,4233,,,"{""font_size"":""2"",""font_color"":""#ffa500"",""background_color"":""#00000000"",""scroll_direction"":""left""}",公告1,歡迎臺北市柯市長蒞臨仁愛國中!!,,1,,,,
497,,,,,,鴻寬科技,1,,,,,1,2695,,,,,全部設備,,,,,,,1.0,,10,,,,i,,5160,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,辦公室廣播,,1,,,,
498,,,,,,鴻寬科技,1,,,,,1,2696,,,,,立人高中,,,,,,,1.0,,10,,,,i,,5160,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,訓導處報告,,1,,,,
499,,,,,,鴻寬科技,1,,,,,1,2696,,,,,立人高中,,,,,,,1.0,,5,,,,i,30184,,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,訓導處廣播,,1,,,,
500,,,,,,鴻寬科技,1,,,,,1,2695,,,,,全部設備,,,,,,,1.0,,10,,,,i,,5160,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,訓導處廣播,,1,,,,
501,,,,,,鴻寬科技,1,,,,,1,2695,,,,,全部設備,,,,,,,1.0,,10,,,,i,,5160,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,教務處廣播,,1,,,,
502,,,,,,鴻寬科技,1,,,,,1,2696,,,,,立人高中,,,,,,,1.0,,10,,,,i,,5160,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,訓導處廣播,,1,,,,
503,,,,,,鴻寬科技,1,,,,,1,2695,,,,,全部設備,,,,,,,2.0,,10,,,,i,,5161,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,12345678910,,1,,,,
504,,,,,,鴻寬科技,1,,,,,1,2695,,,,,全部設備,,,,,,,1.0,,10,,,,i,,5160,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,1234567890,,1,,,,
505,,,,,,English College,1,,,,,0,5064,,,,,RM22,,,,,,,2.0,,5,,,,i,,2944,,,"{""font_size"":""2"",""font_color"":""#ffffff"",""background_color"":""#ff000000"",""scroll_direction"":""left""}",Notice_2,Please be advised lunch will be inside today due to the weather conditions,,1,,,,
506,,,10,20,0,English College,1,,,,,0,5064,,,,,RM22,,2019-06-19,,10,15,0,2.0,,,,,,,,2944,,,"{""font_size"":""2"",""font_color"":""#ffffff"",""background_color"":""#ff000000"",""scroll_direction"":""left""}",Notice_2,Please be advised lunch will be inside today due to weather conditions. Thank you,,1,,,,
507,,,,,,English College,1,,,,,0,5093,,,,,RM06,,,,,,,1.0,,10,,,,i,,2943,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,hello,,1,,,,
508,,,,,,English College,3,,,,130.0,0,5093,False,https://www.youtube.com/watch?v=lCkdxlNhz-Q,[],,RM06,,,,,,,,,,0,2,10,,,,,0.0,,,,,3,lCkdxlNhz-Q,1,"UAE National Anthem (AR/EN) - ""?????? ?????? ????????? ""???? ?????",
509,,,,,,English College,1,,,,,0,5093,,,,,RM06,,,,,,,2.0,,10,,,,i,,2944,,,"{""font_size"":""2"",""font_color"":""#ffffff"",""background_color"":""#ff000000"",""scroll_direction"":""left""}",Notice_2,Please stand up for the National Anthem,,1,,,,
510,,,,,,English College,1,,,,,0,5093,,,,,RM06,,,,,,,2.0,,10,,,,i,,2944,,,"{""font_size"":""2"",""font_color"":""#ff0000"",""background_color"":""#ff000000"",""scroll_direction"":""left""}",Notice_2,Please stand up for UAE National Anthem,,1,,,,
511,,,,,,English College,1,,,,,0,5093,,,,,RM06,,,,,,,1.0,,10,,,,i,,2943,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,Please stand up for the UAE National Anthem,,1,,,,
512,,,,,,English College,1,,,,,0,5093,,,,,RM06,,,,,,,2.0,,10,,,,i,,2944,,,"{""font_size"":""3"",""font_color"":""#ffffff"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",Notice_2,Please stand up for the UAE National Anthem,,1,,,,
513,,,,,,English College,1,,,,,0,5093,,,,,RM06,,,,,,,2.0,,10,,,,i,,2944,,,"{""font_size"":""3"",""font_color"":""#ffffff"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",Notice_2,Please stand up for the UAE National Anthem,,1,,,,
514,,,,,,English College,3,,,,56.0,0,5093,False,https://www.youtube.com/watch?v=M8ArIT7u4Fg,[],,RM06,,,,,,,,,,0,2,56,,,,,0.0,,,,,3,M8ArIT7u4Fg,1,United Arab Emirates National Anthem 'Ishy Bilady' Lyrics ARA ENG UAE,
515,,,,,,English College,1,,,,,0,5093,,,,,RM06,,,,,,,2.0,,10,,,,i,,2944,,,"{""font_size"":""3"",""font_color"":""#ffffff"",""background_color"":""#ffff0000"",""scroll_direction"":""left""}",Notice_2,Please stand for the UAE National Anthem,,1,,,,
516,,,,,,English College,3,,,,56.0,0,5093,False,https://www.youtube.com/watch?v=M8ArIT7u4Fg,[],,RM06,,,,,,,,,,0,1,56,,,,,0.0,,,,,3,M8ArIT7u4Fg,1,United Arab Emirates National Anthem 'Ishy Bilady' Lyrics ARA ENG UAE,
517,,,,,,English College,3,,,,56.0,0,5093,False,https://www.youtube.com/watch?v=M8ArIT7u4Fg,[],,RM06,,,,,,,,,,0,2,56,,,,,0.0,,,,,3,M8ArIT7u4Fg,1,United Arab Emirates National Anthem 'Ishy Bilady' Lyrics ARA ENG UAE,
518,,,,,,八月,1,,,,,1,2724,,,,,全部??,,,,,,,1.0,,10,,,,i,,5200,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,1,,1,,,,
519,,,,,,LCGS,1,,,,,1,2713,,,,,All device,,,,,,,2.0,,20,,,,i,,5184,,,"{""font_size"":""3"",""font_color"":""#ffff00"",""background_color"":"""",""scroll_direction"":""left""}",Notice_1,DO NOT BE ALARMED. THIS IS A TEST ONLY. IT SERVICES.,,1,,,,
520,,,,,,LCGS,1,,,,,1,2713,,,,,All device,,,,,,,2.0,,10,,,,i,,5184,,,"{""font_size"":""3"",""font_color"":""#ffff00"",""background_color"":"""",""scroll_direction"":""left""}",Notice_1,Just another great IFP test from IT Services. Enjoy. ,,1,,,,
521,,,,,,LCGS,3,,,,168.0,0,5637,False,https://www.youtube.com/watch?v=eisKxhjBnZ0,[],,H1,,,,,,,,,,0,2,48,,,,,0.0,,,,,3,eisKxhjBnZ0,1,Minions Official Trailer #1 (2015) - Despicable Me Prequel HD,
522,,,,,,新向系統,1,,,,,1,1146,,,,,全部設備,,,,,,,2.0,,10,,,,i,,2290,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,TEST,,1,,,,
523,,,,,,新向系統,3,,,,100.0,1,1146,,,['15979'],無聲廣播.mp4,全部設備,,,,,,,,,,0,1,40,,,,,,,,,,3,,0,,
524,,,,,,新向系統,1,,,,,1,1146,,,,,全部設備,,,,,,,1.0,,5,,,,i,,2289,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,PA803U未+NP41LP  燈泡/8000/WUXGA/成本149000,,1,,,,
525,,,,,,新向系統,1,,,,,1,1146,,,,,全部設備,,,,,,,2.0,,5,,,,i,,2290,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,PA803U未+NP41LP  燈泡/8000/WUXGA/成本149000,,1,,,,
526,,,,,,新向系統,3,,,,100.0,1,1146,,,['15979'],無聲廣播.mp4,全部設備,,,,,,,,,,0,1,40,,,,,,,,,,3,,0,,
527,,,,,,新向系統,3,,,,2450.0,1,1146,False,https://www.youtube.com/watch?v=HxIcOL9Q5Ok,[],,全部設備,,,,,,,,,,0,40,50,,,,,0.0,,,,,3,HxIcOL9Q5Ok,1,【娛樂百分百】2019.06.20《凹嗚狼人殺》小豬、愷樂│梁以辰、紀卜心、詹子晴、斯亞、荳荳、張捷、梓梓、大飛,
528,,2019-07-04,8,45,0,English College,3,week,1,1,56.0,1,1473,False,https://www.youtube.com/watch?v=M8ArIT7u4Fg,[],,All device,,2019-05-05,1,8,35,0,,,,,,,,27429,,,0.0,,,,,3,M8ArIT7u4Fg,1,United Arab Emirates National Anthem 'Ishy Bilady' Lyrics ARA ENG UAE,"['sun', 'mon', 'tue', 'wed', 'thu']"
529,,2019-07-04,8,45,0,English College,3,week,1,1,56.0,1,1473,False,https://www.youtube.com/watch?v=M8ArIT7u4Fg,[],,All device,,2019-05-05,1,8,35,0,,,,,,,,27429,,,0.0,,,,,3,M8ArIT7u4Fg,1,United Arab Emirates National Anthem 'Ishy Bilady' Lyrics ARA ENG UAE,"['sun', 'mon', 'tue', 'wed', 'thu']"
530,,2019-07-04,8,45,0,English College,3,week,1,1,56.0,1,1473,False,https://www.youtube.com/watch?v=M8ArIT7u4Fg,[],,All device,,2019-05-05,1,8,35,0,,,,,,,,27429,,,0.0,,,,,3,M8ArIT7u4Fg,1,United Arab Emirates National Anthem 'Ishy Bilady' Lyrics ARA ENG UAE,"['sun', 'mon', 'tue', 'wed', 'thu']"
531,,2019-07-04,8,45,0,English College,3,week,1,1,56.0,1,1473,False,https://www.youtube.com/watch?v=M8ArIT7u4Fg,[],,All device,,2019-05-05,1,8,35,0,,,,,,,,27429,,,0.0,,,,,3,M8ArIT7u4Fg,1,United Arab Emirates National Anthem 'Ishy Bilady' Lyrics ARA ENG UAE,"['sun', 'mon', 'tue', 'wed', 'thu']"
532,,2019-07-04,8,45,0,English College,3,week,1,1,56.0,1,1473,False,https://www.youtube.com/watch?v=M8ArIT7u4Fg,[],,All device,,2019-05-05,1,8,35,0,,,,,,,,27429,,,0.0,,,,,3,M8ArIT7u4Fg,1,United Arab Emirates National Anthem 'Ishy Bilady' Lyrics ARA ENG UAE,"['sun', 'mon', 'tue', 'wed', 'thu']"
533,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,2.0,,10,,,,i,,1910,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Yar?n herkes saat 10:00 'da okul bah?esinde olmas? gerekmektedir.,,1,,,,
534,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,2.0,,10,,,,i,,1910,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Yar?n herkes saat 10:00 'da okul bah?esinde olmas? gerekmektedir.,,1,,,,
535,,,,,,Bekdata,3,,,,193.0,1,956,False,https://www.youtube.com/watch?v=I3z-42f2Sh0,[],,All device,,,,,,,,,,0,3,13,,,,,0.0,,,,,3,I3z-42f2Sh0,1,ABC Koleji Mar??,
536,,,,,,Bekdata,2,,,,3.0,1,956,,,['16040'],609_photo_1548.jpg,All device,,,,,,,,3,,0,0,3,,,,,,,,,,2,,,,
537,,,11,20,0,Bekdata,2,,,,3.0,1,956,,,['16040'],609_photo_1548.jpg,All device,,2019-06-24,,11,10,0,,3,,,,,,30604,,,,,,,,2,,,,
538,,,11,20,0,Bekdata,2,,,,3.0,1,956,,,['16040'],609_photo_1548.jpg,All device,,2019-06-24,,11,10,0,,3,,,,,,,,,,,,,,2,,,,
539,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,1.0,,10,,,,i,,5220,,,"{""font_size"":""3"",""font_color"":""#cc0000"",""background_color"":""#ffffffff"",""text_align"":""left""}",alarm,"AC?L DUYURU !!!!

HERKES SINIFLARI BO?ALTSIN",,1,,,,
540,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,2.0,,5,,,,i,,1910,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Ersin Kalafat M?d?r odas?na gelsin,,1,,,,
541,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,2.0,,10,,,,i,,1910,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,HER?EY ?OK G?ZEL OLACAK DED?K VE OLDU!!!!,,1,,,,
542,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,2.0,,10,,,,i,,1910,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Yar?n 10:30 'da Veli Toplant?s? yap?lacakt?r. I. Kademe veli ve ??retmenlerimizin kat?l?m?n? rica ederiz.,,1,,,,
543,,,,,,Bekdata,2,,,,10.0,1,956,,,['16042'],ABCKoleji.jpg,All device,,,,,,,,10,,0,0,3,,,,,,,,,,2,,,,
544,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,2.0,,5,,,,i,,1910,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Herkese iyi dersler dileriz.,,1,,,,
545,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,2.0,,10,,,,i,,1910,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Yar?n t?m ??rencilerimiz saat 10:00 'da bah?ede toplanacaklard?r.,,1,,,,
546,,,,,,Bekdata,3,,,,515.0,1,956,False,https://www.youtube.com/watch?v=3s3mrHYMLhI,[],,All device,,,,,,,,,,0,8,35,,,,,0.0,,,,,3,3s3mrHYMLhI,1,Corporate Interactive Flat Panel RM Series - How-to / Support - BenQ,
547,,,,,,臺中市永春國民小學,2,,,,10.0,0,5711,,,['16071'],485630164409719941.png,C510教室,,,,,,,,10,,0,0,3,,,,,,,,,,2,,,,
548,,,,,,臺中市永春國民小學,2,,,,10.0,0,5711,,,['16071'],485630164409719941.png,C510教室,,,,,,,,10,,0,1,0,,,,,,,,,,2,,,,
549,,,,,,臺中市永春國民小學,1,,,,,0,5711,,,,,C510教室,,,,,,,1.0,,10,,,,i,,5227,,,"{""font_size"":2,""font_color"":""#ff0000"",""text_align"":""left"",""background_color"":""""}",ifp.style_1,測試,,1,,,,
550,,,,,,臺中市永春國民小學,3,,,,30.0,0,5711,False,https://www.youtube.com/watch?v=oKn7uYNpI34,[],,C510教室,,,,,,,,,,0,1,0,,,,,0.0,,,,,3,oKn7uYNpI34,1,《魔力寶貝M》雙平台正式上市！現在展開冒險,
551,,,,,,臺中市永春國民小學,2,,,,10.0,0,5711,,,['16071'],485630164409719941.png,C510教室,,,,,,,,10,,0,1,0,,,,,,,,,,2,,,,
552,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,2.0,,10,,,,i,,1910,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,Yar?n Veli toplant?m?z mevcuttur.,,1,,,,
553,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,2.0,,10,,,,i,,1910,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,ABC OKULLARI ERKEN KAYIT ?MKANI,,1,,,,
554,,,,,,Bekdata,1,,,,,1,956,,,,,All device,,,,,,,2.0,,10,,,,i,,1910,,,"{""font_size"":2,""font_color"":""#ff0000"",""background_color"":"""",""scroll_direction"":""left""}",ifp.style_2,ABC OKULLARI ERKEN KAYIT ?MKANI,,1,,,,
